Instrument:,NH3-211205141,,,,,,,
Name:,Biosolids Dewatering,,,,,,,
Time Zone Offset (Minutes):,-240,,,,,,,
Orignal File Name:,"C:\Users\Phil.Bennington\OneDrive - City of Dayton\G-Drive\Phil.Bennington\CLARKSON_UNIVERSITY_PhD Program\Dessertation\NH3-211205141_[3-19-2024, 7-49-44 AM --- 4-23-2024, 9-28-44 AM].acrudata",,,,,,,
Session ID:,36963,,,,,,,
Session 1st Title:,"NH3-211205141_[3-19-2024, 7-49-44 AM --- 4-23-2024, 9-28-44 AM]",,,,,,,
Session 2nd Title:,Surge Tank ,,,,,,,
Session Start:,"3/19/2024, 7:49:44 AM",,,,,,,
Session End:,"4/23/2024, 9:28:44 AM",,,,,,,
,,,,,,,,
Time Stamp,Battery (Volts),Temperature (°F),Humidity (%),NH3 (PPM),ISO time,,,Dosage (mg/L)
"4/18/2024, 7:28:44 PM",3.664,84.6,96.7,12,2024-04-18T23:28:44.000Z,,,565
"4/18/2024, 7:31:44 PM",3.665,84.4,96.6,11,2024-04-18T23:31:44.000Z,,,565
"4/18/2024, 7:34:44 PM",3.665,84.2,96.6,12,2024-04-18T23:34:44.000Z,,,565
"4/18/2024, 7:37:44 PM",3.664,84,96.6,11,2024-04-18T23:37:44.000Z,,,565
"4/18/2024, 7:40:44 PM",3.665,83.7,96.6,11,2024-04-18T23:40:44.000Z,,,565
"4/18/2024, 7:43:44 PM",3.665,83.3,96.5,11,2024-04-18T23:43:44.000Z,,,565
"4/18/2024, 7:46:44 PM",3.665,83.1,96.5,11,2024-04-18T23:46:44.000Z,,,565
"4/18/2024, 7:49:44 PM",3.665,82.8,96.4,10,2024-04-18T23:49:44.000Z,,,565
"4/18/2024, 7:52:44 PM",3.665,82.4,96.4,10,2024-04-18T23:52:44.000Z,,,565
"4/18/2024, 7:55:44 PM",3.665,82.2,96.4,10,2024-04-18T23:55:44.000Z,,,565
"4/18/2024, 7:58:44 PM",3.665,81.9,96.3,9,2024-04-18T23:58:44.000Z,,,565
"4/18/2024, 8:01:44 PM",3.665,81.5,96.3,10,2024-04-19T00:01:44.000Z,,,565
"4/18/2024, 8:04:44 PM",3.665,81.1,96.3,10,2024-04-19T00:04:44.000Z,,,565
"4/18/2024, 8:07:44 PM",3.665,80.8,96.3,9,2024-04-19T00:07:44.000Z,,,565
"4/18/2024, 8:10:44 PM",3.666,80.6,96.2,10,2024-04-19T00:10:44.000Z,,,565
"4/18/2024, 8:13:44 PM",3.666,80.2,96.2,10,2024-04-19T00:13:44.000Z,,,565
"4/18/2024, 8:16:44 PM",3.665,80.1,96.2,9,2024-04-19T00:16:44.000Z,,,565
"4/18/2024, 8:19:44 PM",3.666,79.7,96.1,9,2024-04-19T00:19:44.000Z,,,565
"4/18/2024, 8:22:44 PM",3.666,79.5,96.1,9,2024-04-19T00:22:44.000Z,,,565
"4/18/2024, 8:25:44 PM",3.666,79.2,96,9,2024-04-19T00:25:44.000Z,,,565
"4/18/2024, 8:28:44 PM",3.665,79,96,9,2024-04-19T00:28:44.000Z,,,565
"4/18/2024, 8:31:44 PM",3.666,78.6,96,8,2024-04-19T00:31:44.000Z,,,565
"4/18/2024, 8:34:44 PM",3.666,78.4,96,8,2024-04-19T00:34:44.000Z,,,565
"4/18/2024, 8:37:44 PM",3.666,78.1,95.9,8,2024-04-19T00:37:44.000Z,,,565
"4/18/2024, 8:40:44 PM",3.666,77.9,95.9,8,2024-04-19T00:40:44.000Z,,,565
"4/18/2024, 8:43:44 PM",3.666,77.7,95.9,7,2024-04-19T00:43:44.000Z,,,565
"4/18/2024, 8:46:44 PM",3.666,77.5,95.9,7,2024-04-19T00:46:44.000Z,,,565
"4/18/2024, 8:49:44 PM",3.666,77.2,95.8,7,2024-04-19T00:49:44.000Z,,,565
"4/18/2024, 8:52:44 PM",3.666,77,95.8,7,2024-04-19T00:52:44.000Z,,,565
"4/18/2024, 8:55:44 PM",3.666,76.8,95.8,7,2024-04-19T00:55:44.000Z,,,565
"4/18/2024, 8:58:44 PM",3.666,76.6,95.8,7,2024-04-19T00:58:44.000Z,,,565
"4/18/2024, 9:01:44 PM",3.666,76.5,95.7,7,2024-04-19T01:01:44.000Z,,,565
"4/18/2024, 9:04:44 PM",3.666,76.3,95.7,6,2024-04-19T01:04:44.000Z,,,565
"4/18/2024, 9:07:44 PM",3.666,76.1,95.7,6,2024-04-19T01:07:44.000Z,,,565
"4/18/2024, 9:10:44 PM",3.666,75.9,95.6,6,2024-04-19T01:10:44.000Z,,,565
"4/18/2024, 9:13:44 PM",3.666,75.7,95.6,6,2024-04-19T01:13:44.000Z,,,565
"4/18/2024, 9:16:44 PM",3.666,75.6,95.6,6,2024-04-19T01:16:44.000Z,,,565
"4/18/2024, 9:19:44 PM",3.666,75.4,95.6,6,2024-04-19T01:19:44.000Z,,,565
"4/18/2024, 9:22:44 PM",3.666,75.4,95.6,6,2024-04-19T01:22:44.000Z,,,565
"4/18/2024, 9:25:44 PM",3.666,75.2,95.6,6,2024-04-19T01:25:44.000Z,,,565
"4/18/2024, 9:28:44 PM",3.666,75.2,95.5,6,2024-04-19T01:28:44.000Z,,,565
"4/18/2024, 9:31:44 PM",3.666,75,95.5,6,2024-04-19T01:31:44.000Z,,,565
"4/18/2024, 9:34:44 PM",3.666,75,95.5,6,2024-04-19T01:34:44.000Z,,,565
"4/18/2024, 9:37:44 PM",3.667,75,95.5,6,2024-04-19T01:37:44.000Z,,,565
"4/18/2024, 9:40:44 PM",3.666,75,95.5,6,2024-04-19T01:40:44.000Z,,,565
"4/18/2024, 9:43:44 PM",3.666,74.8,95.5,6,2024-04-19T01:43:44.000Z,,,565
"4/18/2024, 9:46:44 PM",3.666,74.8,95.5,7,2024-04-19T01:46:44.000Z,,,565
"4/18/2024, 9:49:44 PM",3.666,74.8,95.5,7,2024-04-19T01:49:44.000Z,,,565
"4/18/2024, 9:52:44 PM",3.666,74.7,95.5,7,2024-04-19T01:52:44.000Z,,,565
"4/18/2024, 9:55:44 PM",3.666,74.7,95.5,7,2024-04-19T01:55:44.000Z,,,565
"4/18/2024, 9:58:44 PM",3.666,74.7,95.5,7,2024-04-19T01:58:44.000Z,,,565
"4/18/2024, 10:01:44 PM",3.666,74.7,95.5,7,2024-04-19T02:01:44.000Z,,,565
"4/18/2024, 10:04:44 PM",3.666,74.5,95.5,7,2024-04-19T02:04:44.000Z,,,565
"4/18/2024, 10:07:44 PM",3.666,74.5,95.5,7,2024-04-19T02:07:44.000Z,,,565
"4/18/2024, 10:10:44 PM",3.666,74.5,95.5,7,2024-04-19T02:10:44.000Z,,,565
"4/18/2024, 10:13:44 PM",3.666,74.5,95.5,7,2024-04-19T02:13:44.000Z,,,565
"4/18/2024, 10:16:44 PM",3.666,74.5,95.5,7,2024-04-19T02:16:44.000Z,,,565
"4/18/2024, 10:19:44 PM",3.666,74.3,95.5,7,2024-04-19T02:19:44.000Z,,,565
"4/18/2024, 10:22:44 PM",3.666,74.3,95.5,7,2024-04-19T02:22:44.000Z,,,565
"4/18/2024, 10:25:44 PM",3.666,74.3,95.5,8,2024-04-19T02:25:44.000Z,,,565
"4/18/2024, 10:28:44 PM",3.666,74.3,95.5,8,2024-04-19T02:28:44.000Z,,,565
"4/18/2024, 10:31:44 PM",3.666,74.3,95.5,8,2024-04-19T02:31:44.000Z,,,565
"4/18/2024, 10:34:44 PM",3.666,74.1,95.5,8,2024-04-19T02:34:44.000Z,,,565
"4/18/2024, 10:37:44 PM",3.666,74.1,95.5,8,2024-04-19T02:37:44.000Z,,,565
"4/18/2024, 10:40:44 PM",3.666,74.1,95.5,8,2024-04-19T02:40:44.000Z,,,565
"4/18/2024, 10:43:44 PM",3.666,74.1,95.5,8,2024-04-19T02:43:44.000Z,,,565
"4/18/2024, 10:46:44 PM",3.666,74.1,95.5,8,2024-04-19T02:46:44.000Z,,,565
"4/18/2024, 10:49:44 PM",3.666,74.3,95.5,8,2024-04-19T02:49:44.000Z,,,565
"4/18/2024, 10:52:44 PM",3.666,74.3,95.5,8,2024-04-19T02:52:44.000Z,,,565
"4/18/2024, 10:55:44 PM",3.666,74.3,95.5,8,2024-04-19T02:55:44.000Z,,,565
"4/18/2024, 10:58:44 PM",3.666,74.3,95.5,8,2024-04-19T02:58:44.000Z,,,565
"4/18/2024, 11:01:44 PM",3.666,74.3,95.6,8,2024-04-19T03:01:44.000Z,,,565
"4/18/2024, 11:04:44 PM",3.666,74.3,95.6,8,2024-04-19T03:04:44.000Z,,,565
"4/18/2024, 11:07:44 PM",3.666,74.3,95.6,8,2024-04-19T03:07:44.000Z,,,565
"4/18/2024, 11:10:44 PM",3.666,74.3,95.6,8,2024-04-19T03:10:44.000Z,,,565
"4/18/2024, 11:13:44 PM",3.666,74.3,95.6,8,2024-04-19T03:13:44.000Z,,,565
"4/18/2024, 11:16:44 PM",3.666,74.3,95.6,8,2024-04-19T03:16:44.000Z,,,565
"4/18/2024, 11:19:44 PM",3.666,74.3,95.6,8,2024-04-19T03:19:44.000Z,,,565
"4/18/2024, 11:22:44 PM",3.666,74.3,95.5,8,2024-04-19T03:22:44.000Z,,,565
"4/18/2024, 11:25:44 PM",3.666,74.3,95.5,8,2024-04-19T03:25:44.000Z,,,565
"4/18/2024, 11:28:44 PM",3.666,74.3,95.6,8,2024-04-19T03:28:44.000Z,,,565
"4/18/2024, 11:31:44 PM",3.665,74.1,95.6,8,2024-04-19T03:31:44.000Z,,,565
"4/18/2024, 11:34:44 PM",3.666,74.1,95.6,8,2024-04-19T03:34:44.000Z,,,565
"4/18/2024, 11:37:44 PM",3.666,74.1,95.6,8,2024-04-19T03:37:44.000Z,,,565
"4/18/2024, 11:40:44 PM",3.666,74.1,95.6,8,2024-04-19T03:40:44.000Z,,,565
"4/18/2024, 11:43:44 PM",3.666,74.1,95.6,8,2024-04-19T03:43:44.000Z,,,565
"4/18/2024, 11:46:44 PM",3.666,73.9,95.6,8,2024-04-19T03:46:44.000Z,,,565
"4/18/2024, 11:49:44 PM",3.666,73.9,95.6,8,2024-04-19T03:49:44.000Z,,,565
"4/18/2024, 11:52:44 PM",3.666,73.9,95.6,9,2024-04-19T03:52:44.000Z,,,565
"4/18/2024, 11:55:44 PM",3.666,73.9,95.6,8,2024-04-19T03:55:44.000Z,,,565
"4/18/2024, 11:58:44 PM",3.666,74.1,95.6,9,2024-04-19T03:58:44.000Z,,,565
"4/19/2024, 12:01:44 AM",3.666,73.9,95.6,9,2024-04-19T04:01:44.000Z,,,1649
"4/19/2024, 12:04:44 AM",3.666,73.9,95.6,9,2024-04-19T04:04:44.000Z,,,1649
"4/19/2024, 12:07:44 AM",3.666,73.9,95.6,9,2024-04-19T04:07:44.000Z,,,1649
"4/19/2024, 12:10:44 AM",3.666,73.9,95.6,8,2024-04-19T04:10:44.000Z,,,1649
"4/19/2024, 12:13:44 AM",3.666,73.9,95.6,8,2024-04-19T04:13:44.000Z,,,1649
"4/19/2024, 12:16:44 AM",3.666,73.9,95.6,8,2024-04-19T04:16:44.000Z,,,1649
"4/19/2024, 12:19:44 AM",3.666,73.8,95.6,8,2024-04-19T04:19:44.000Z,,,1649
"4/19/2024, 12:22:44 AM",3.665,73.8,95.6,8,2024-04-19T04:22:44.000Z,,,1649
"4/19/2024, 12:25:44 AM",3.666,73.8,95.6,8,2024-04-19T04:25:44.000Z,,,1649
"4/19/2024, 12:28:44 AM",3.666,73.8,95.6,8,2024-04-19T04:28:44.000Z,,,1649
"4/19/2024, 12:31:44 AM",3.666,73.8,95.6,8,2024-04-19T04:31:44.000Z,,,1649
"4/19/2024, 12:34:44 AM",3.666,73.6,95.6,8,2024-04-19T04:34:44.000Z,,,1649
"4/19/2024, 12:37:44 AM",3.666,73.6,95.6,8,2024-04-19T04:37:44.000Z,,,1649
"4/19/2024, 12:40:44 AM",3.666,73.6,95.6,8,2024-04-19T04:40:44.000Z,,,1649
"4/19/2024, 12:43:44 AM",3.666,73.4,95.6,8,2024-04-19T04:43:44.000Z,,,1649
"4/19/2024, 12:46:44 AM",3.666,73.4,95.6,8,2024-04-19T04:46:44.000Z,,,1649
"4/19/2024, 12:49:44 AM",3.666,73.4,95.7,8,2024-04-19T04:49:44.000Z,,,1649
"4/19/2024, 12:52:44 AM",3.666,73.4,95.6,8,2024-04-19T04:52:44.000Z,,,1649
"4/19/2024, 12:55:44 AM",3.666,73.2,95.6,8,2024-04-19T04:55:44.000Z,,,1649
"4/19/2024, 12:58:44 AM",3.666,73.2,95.6,8,2024-04-19T04:58:44.000Z,,,1649
"4/19/2024, 1:01:44 AM",3.666,73.2,95.6,8,2024-04-19T05:01:44.000Z,,,1649
"4/19/2024, 1:04:44 AM",3.666,73.2,95.6,8,2024-04-19T05:04:44.000Z,,,1649
"4/19/2024, 1:07:44 AM",3.666,73.2,95.6,8,2024-04-19T05:07:44.000Z,,,1649
"4/19/2024, 1:10:44 AM",3.666,73,95.7,8,2024-04-19T05:10:44.000Z,,,1649
"4/19/2024, 1:13:44 AM",3.666,73,95.7,8,2024-04-19T05:13:44.000Z,,,1649
"4/19/2024, 1:16:44 AM",3.666,73,95.7,8,2024-04-19T05:16:44.000Z,,,1649
"4/19/2024, 1:19:44 AM",3.666,73,95.7,8,2024-04-19T05:19:44.000Z,,,1649
"4/19/2024, 1:22:44 AM",3.666,73,95.7,8,2024-04-19T05:22:44.000Z,,,1649
"4/19/2024, 1:25:44 AM",3.666,73,95.6,8,2024-04-19T05:25:44.000Z,,,1649
"4/19/2024, 1:28:44 AM",3.666,73,95.6,8,2024-04-19T05:28:44.000Z,,,1649
"4/19/2024, 1:31:44 AM",3.666,73,95.6,8,2024-04-19T05:31:44.000Z,,,1649
"4/19/2024, 1:34:44 AM",3.666,73,95.6,8,2024-04-19T05:34:44.000Z,,,1649
"4/19/2024, 1:37:44 AM",3.666,73,95.6,8,2024-04-19T05:37:44.000Z,,,1649
"4/19/2024, 1:40:44 AM",3.666,73,95.7,8,2024-04-19T05:40:44.000Z,,,1649
"4/19/2024, 1:43:44 AM",3.666,73,95.7,8,2024-04-19T05:43:44.000Z,,,1649
"4/19/2024, 1:46:44 AM",3.666,72.9,95.7,8,2024-04-19T05:46:44.000Z,,,1649
"4/19/2024, 1:49:44 AM",3.665,72.9,95.7,8,2024-04-19T05:49:44.000Z,,,1649
"4/19/2024, 1:52:44 AM",3.666,72.9,95.7,8,2024-04-19T05:52:44.000Z,,,1649
"4/19/2024, 1:55:44 AM",3.666,72.7,95.6,8,2024-04-19T05:55:44.000Z,,,1649
"4/19/2024, 1:58:44 AM",3.666,72.7,95.6,8,2024-04-19T05:58:44.000Z,,,1649
"4/19/2024, 2:01:44 AM",3.666,72.5,95.6,8,2024-04-19T06:01:44.000Z,,,1649
"4/19/2024, 2:04:44 AM",3.665,72.3,95.6,8,2024-04-19T06:04:44.000Z,,,1649
"4/19/2024, 2:07:44 AM",3.666,72.1,95.6,7,2024-04-19T06:07:44.000Z,,,1649
"4/19/2024, 2:10:44 AM",3.666,72,95.6,7,2024-04-19T06:10:44.000Z,,,1649
"4/19/2024, 2:13:44 AM",3.666,71.8,95.6,7,2024-04-19T06:13:44.000Z,,,1649
"4/19/2024, 2:16:44 AM",3.666,71.6,95.6,7,2024-04-19T06:16:44.000Z,,,1649
"4/19/2024, 2:19:44 AM",3.666,71.4,95.5,7,2024-04-19T06:19:44.000Z,,,1649
"4/19/2024, 2:22:44 AM",3.666,71.2,95.6,7,2024-04-19T06:22:44.000Z,,,1649
"4/19/2024, 2:25:44 AM",3.666,71.1,95.5,7,2024-04-19T06:25:44.000Z,,,1649
"4/19/2024, 2:28:44 AM",3.666,70.9,95.5,7,2024-04-19T06:28:44.000Z,,,1649
"4/19/2024, 2:31:44 AM",3.666,70.7,95.5,7,2024-04-19T06:31:44.000Z,,,1649
"4/19/2024, 2:34:44 AM",3.665,70.7,95.5,7,2024-04-19T06:34:44.000Z,,,1649
"4/19/2024, 2:37:44 AM",3.666,70.5,95.5,7,2024-04-19T06:37:44.000Z,,,1649
"4/19/2024, 2:40:44 AM",3.666,70.5,95.5,7,2024-04-19T06:40:44.000Z,,,1649
"4/19/2024, 2:43:44 AM",3.666,70.3,95.5,7,2024-04-19T06:43:44.000Z,,,1649
"4/19/2024, 2:46:44 AM",3.666,70.3,95.5,7,2024-04-19T06:46:44.000Z,,,1649
"4/19/2024, 2:49:44 AM",3.666,70.3,95.5,7,2024-04-19T06:49:44.000Z,,,1649
"4/19/2024, 2:52:44 AM",3.666,70.3,95.5,7,2024-04-19T06:52:44.000Z,,,1649
"4/19/2024, 2:55:44 AM",3.666,70.3,95.5,8,2024-04-19T06:55:44.000Z,,,1649
"4/19/2024, 2:58:44 AM",3.666,70.3,95.5,8,2024-04-19T06:58:44.000Z,,,1649
"4/19/2024, 3:01:44 AM",3.666,70.3,95.5,8,2024-04-19T07:01:44.000Z,,,1649
"4/19/2024, 3:04:44 AM",3.666,70.3,95.5,8,2024-04-19T07:04:44.000Z,,,1649
"4/19/2024, 3:07:44 AM",3.665,70.3,95.5,8,2024-04-19T07:07:44.000Z,,,1649
"4/19/2024, 3:10:44 AM",3.666,70.3,95.5,8,2024-04-19T07:10:44.000Z,,,1649
"4/19/2024, 3:13:44 AM",3.665,70.3,95.5,8,2024-04-19T07:13:44.000Z,,,1649
"4/19/2024, 3:16:44 AM",3.666,70.3,95.5,8,2024-04-19T07:16:44.000Z,,,1649
"4/19/2024, 3:19:44 AM",3.666,70.3,95.5,8,2024-04-19T07:19:44.000Z,,,1649
"4/19/2024, 3:22:44 AM",3.666,70.3,95.5,8,2024-04-19T07:22:44.000Z,,,1649
"4/19/2024, 3:25:44 AM",3.666,70.3,95.5,8,2024-04-19T07:25:44.000Z,,,1649
"4/19/2024, 3:28:44 AM",3.666,70.5,95.5,8,2024-04-19T07:28:44.000Z,,,1649
"4/19/2024, 3:31:44 AM",3.665,70.5,95.5,8,2024-04-19T07:31:44.000Z,,,1649
"4/19/2024, 3:34:44 AM",3.665,70.5,95.5,8,2024-04-19T07:34:44.000Z,,,1649
"4/19/2024, 3:37:44 AM",3.666,70.5,95.5,8,2024-04-19T07:37:44.000Z,,,1649
"4/19/2024, 3:40:44 AM",3.666,70.5,95.5,8,2024-04-19T07:40:44.000Z,,,1649
"4/19/2024, 3:43:44 AM",3.665,70.5,95.6,8,2024-04-19T07:43:44.000Z,,,1649
"4/19/2024, 3:46:44 AM",3.666,70.7,95.6,8,2024-04-19T07:46:44.000Z,,,1649
"4/19/2024, 3:49:44 AM",3.665,70.7,95.6,8,2024-04-19T07:49:44.000Z,,,1649
"4/19/2024, 3:52:44 AM",3.666,70.7,95.6,8,2024-04-19T07:52:44.000Z,,,1649
"4/19/2024, 3:55:44 AM",3.666,70.7,95.6,8,2024-04-19T07:55:44.000Z,,,1649
"4/19/2024, 3:58:44 AM",3.665,70.7,95.6,8,2024-04-19T07:58:44.000Z,,,1649
"4/19/2024, 4:01:44 AM",3.665,70.7,95.6,8,2024-04-19T08:01:44.000Z,,,1649
"4/19/2024, 4:04:44 AM",3.666,70.7,95.6,8,2024-04-19T08:04:44.000Z,,,1649
"4/19/2024, 4:07:44 AM",3.665,70.7,95.6,8,2024-04-19T08:07:44.000Z,,,1649
"4/19/2024, 4:10:44 AM",3.666,70.7,95.6,8,2024-04-19T08:10:44.000Z,,,1649
"4/19/2024, 4:13:44 AM",3.666,70.9,95.6,8,2024-04-19T08:13:44.000Z,,,1649
"4/19/2024, 4:16:44 AM",3.665,70.9,95.6,8,2024-04-19T08:16:44.000Z,,,1649
"4/19/2024, 4:19:44 AM",3.665,70.9,95.6,8,2024-04-19T08:19:44.000Z,,,1649
"4/19/2024, 4:22:44 AM",3.665,70.9,95.6,8,2024-04-19T08:22:44.000Z,,,1649
"4/19/2024, 4:25:44 AM",3.665,70.9,95.6,8,2024-04-19T08:25:44.000Z,,,1649
"4/19/2024, 4:28:44 AM",3.665,70.9,95.6,8,2024-04-19T08:28:44.000Z,,,1649
"4/19/2024, 4:31:44 AM",3.665,70.9,95.6,8,2024-04-19T08:31:44.000Z,,,1649
"4/19/2024, 4:34:44 AM",3.665,70.9,95.6,8,2024-04-19T08:34:44.000Z,,,1649
"4/19/2024, 4:37:44 AM",3.666,70.9,95.6,8,2024-04-19T08:37:44.000Z,,,1649
"4/19/2024, 4:40:44 AM",3.665,70.9,95.6,8,2024-04-19T08:40:44.000Z,,,1649
"4/19/2024, 4:43:44 AM",3.666,70.9,95.6,8,2024-04-19T08:43:44.000Z,,,1649
"4/19/2024, 4:46:44 AM",3.665,70.9,95.6,8,2024-04-19T08:46:44.000Z,,,1649
"4/19/2024, 4:49:44 AM",3.665,70.9,95.6,8,2024-04-19T08:49:44.000Z,,,1649
"4/19/2024, 4:52:44 AM",3.665,70.9,95.6,8,2024-04-19T08:52:44.000Z,,,1649
"4/19/2024, 4:55:44 AM",3.665,70.9,95.6,8,2024-04-19T08:55:44.000Z,,,1649
"4/19/2024, 4:58:44 AM",3.666,70.9,95.6,8,2024-04-19T08:58:44.000Z,,,1649
"4/19/2024, 5:01:44 AM",3.665,70.9,95.6,8,2024-04-19T09:01:44.000Z,,,1649
"4/19/2024, 5:04:44 AM",3.665,70.9,95.6,8,2024-04-19T09:04:44.000Z,,,1649
"4/19/2024, 5:07:44 AM",3.665,71.1,95.6,8,2024-04-19T09:07:44.000Z,,,1649
"4/19/2024, 5:10:44 AM",3.665,71.1,95.6,8,2024-04-19T09:10:44.000Z,,,1649
"4/19/2024, 5:13:44 AM",3.665,71.1,95.6,8,2024-04-19T09:13:44.000Z,,,1649
"4/19/2024, 5:16:44 AM",3.665,71.1,95.6,8,2024-04-19T09:16:44.000Z,,,1649
"4/19/2024, 5:19:44 AM",3.665,71.1,95.7,8,2024-04-19T09:19:44.000Z,,,1649
"4/19/2024, 5:22:44 AM",3.665,70.9,95.7,8,2024-04-19T09:22:44.000Z,,,1649
"4/19/2024, 5:25:44 AM",3.665,70.9,95.7,8,2024-04-19T09:25:44.000Z,,,1649
"4/19/2024, 5:28:44 AM",3.665,70.9,95.7,8,2024-04-19T09:28:44.000Z,,,1649
"4/19/2024, 5:31:44 AM",3.665,70.9,95.7,8,2024-04-19T09:31:44.000Z,,,1649
"4/19/2024, 5:34:44 AM",3.665,70.9,95.7,8,2024-04-19T09:34:44.000Z,,,1649
"4/19/2024, 5:37:44 AM",3.665,71.1,95.7,8,2024-04-19T09:37:44.000Z,,,1649
"4/19/2024, 5:40:44 AM",3.665,71.1,95.7,8,2024-04-19T09:40:44.000Z,,,1649
"4/19/2024, 5:43:44 AM",3.665,71.1,95.7,8,2024-04-19T09:43:44.000Z,,,1649
"4/19/2024, 5:46:44 AM",3.665,71.1,95.7,8,2024-04-19T09:46:44.000Z,,,1649
"4/19/2024, 5:49:44 AM",3.665,71.1,95.7,8,2024-04-19T09:49:44.000Z,,,1649
"4/19/2024, 5:52:44 AM",3.665,71.1,95.7,8,2024-04-19T09:52:44.000Z,,,1649
"4/19/2024, 5:55:44 AM",3.666,71.1,95.7,8,2024-04-19T09:55:44.000Z,,,1649
"4/19/2024, 5:58:44 AM",3.665,71.1,95.7,8,2024-04-19T09:58:44.000Z,,,1649
"4/19/2024, 6:01:44 AM",3.665,71.2,95.7,8,2024-04-19T10:01:44.000Z,,,1649
"4/19/2024, 6:04:44 AM",3.665,71.2,95.7,8,2024-04-19T10:04:44.000Z,,,1649
"4/19/2024, 6:07:44 AM",3.665,71.2,95.8,8,2024-04-19T10:07:44.000Z,,,1649
"4/19/2024, 6:10:44 AM",3.665,71.2,95.8,8,2024-04-19T10:10:44.000Z,,,1649
"4/19/2024, 6:13:44 AM",3.665,71.2,95.8,8,2024-04-19T10:13:44.000Z,,,1649
"4/19/2024, 6:16:44 AM",3.665,71.2,95.8,8,2024-04-19T10:16:44.000Z,,,1649
"4/19/2024, 6:19:44 AM",3.665,71.2,95.8,8,2024-04-19T10:19:44.000Z,,,1649
"4/19/2024, 6:22:44 AM",3.665,71.2,95.8,8,2024-04-19T10:22:44.000Z,,,1649
"4/19/2024, 6:25:44 AM",3.665,71.2,95.8,8,2024-04-19T10:25:44.000Z,,,1649
"4/19/2024, 6:28:44 AM",3.665,71.2,95.8,8,2024-04-19T10:28:44.000Z,,,1649
"4/19/2024, 6:31:44 AM",3.665,71.2,95.8,8,2024-04-19T10:31:44.000Z,,,1649
"4/19/2024, 6:34:44 AM",3.665,71.2,95.8,8,2024-04-19T10:34:44.000Z,,,1649
"4/19/2024, 6:37:44 AM",3.665,71.2,95.8,8,2024-04-19T10:37:44.000Z,,,1649
"4/19/2024, 6:40:44 AM",3.665,71.2,95.8,8,2024-04-19T10:40:44.000Z,,,1649
"4/19/2024, 6:43:44 AM",3.665,71.2,95.8,8,2024-04-19T10:43:44.000Z,,,1649
"4/19/2024, 6:46:44 AM",3.665,71.2,95.8,8,2024-04-19T10:46:44.000Z,,,1649
"4/19/2024, 6:49:44 AM",3.665,71.2,95.8,8,2024-04-19T10:49:44.000Z,,,1649
"4/19/2024, 6:52:44 AM",3.665,71.2,95.8,8,2024-04-19T10:52:44.000Z,,,1649
"4/19/2024, 6:55:44 AM",3.665,71.2,95.7,8,2024-04-19T10:55:44.000Z,,,1649
"4/19/2024, 6:58:44 AM",3.665,71.1,95.8,8,2024-04-19T10:58:44.000Z,,,1649
"4/19/2024, 7:01:44 AM",3.665,71.1,95.8,8,2024-04-19T11:01:44.000Z,,,1649
"4/19/2024, 7:04:44 AM",3.665,71.1,95.8,8,2024-04-19T11:04:44.000Z,,,1649
"4/19/2024, 7:07:44 AM",3.665,71.1,95.8,8,2024-04-19T11:07:44.000Z,,,1649
"4/19/2024, 7:10:44 AM",3.665,71.1,95.8,8,2024-04-19T11:10:44.000Z,,,1649
"4/19/2024, 7:13:44 AM",3.665,71.1,95.8,8,2024-04-19T11:13:44.000Z,,,1649
"4/19/2024, 7:16:44 AM",3.665,71.1,95.8,8,2024-04-19T11:16:44.000Z,,,1649
"4/19/2024, 7:19:44 AM",3.665,71.1,95.8,8,2024-04-19T11:19:44.000Z,,,1649
"4/19/2024, 7:22:44 AM",3.665,71.1,95.8,8,2024-04-19T11:22:44.000Z,,,1649
"4/19/2024, 7:25:44 AM",3.665,71.1,95.8,8,2024-04-19T11:25:44.000Z,,,1649
"4/19/2024, 7:28:44 AM",3.665,71.1,95.8,8,2024-04-19T11:28:44.000Z,,,1649
"4/19/2024, 7:31:44 AM",3.665,71.1,95.8,8,2024-04-19T11:31:44.000Z,,,1649
"4/19/2024, 7:34:44 AM",3.665,71.1,95.8,8,2024-04-19T11:34:44.000Z,,,1649
"4/19/2024, 7:37:44 AM",3.665,71.1,95.8,8,2024-04-19T11:37:44.000Z,,,1649
"4/19/2024, 7:40:44 AM",3.665,71.1,95.8,8,2024-04-19T11:40:44.000Z,,,1649
"4/19/2024, 7:43:44 AM",3.665,71.1,95.8,8,2024-04-19T11:43:44.000Z,,,1649
"4/19/2024, 7:46:44 AM",3.665,71.1,95.8,8,2024-04-19T11:46:44.000Z,,,1649
"4/19/2024, 7:49:44 AM",3.665,70.9,95.8,7,2024-04-19T11:49:44.000Z,,,1649
"4/19/2024, 7:52:44 AM",3.665,70.9,95.8,7,2024-04-19T11:52:44.000Z,,,1649
"4/19/2024, 7:55:44 AM",3.665,70.9,95.8,7,2024-04-19T11:55:44.000Z,,,1649
"4/19/2024, 7:58:44 AM",3.665,70.9,95.8,7,2024-04-19T11:58:44.000Z,,,1649
"4/19/2024, 8:01:44 AM",3.665,70.9,95.8,7,2024-04-19T12:01:44.000Z,,,1649
"4/19/2024, 8:04:44 AM",3.665,70.9,95.8,7,2024-04-19T12:04:44.000Z,,,1649
