Instrument:,NH3-211205141,,,,
Name:,Biosolids Dewatering,,,,
Time Zone Offset (Minutes):,-300,,,,
Orignal File Name:,"C:\Users\Phil.Bennington\Documents\Aculog NH3\NH3-211205141_4_22_2022, 7_27_14 AM --- 4_29_2022, 9_12_14 AM.acrudata",,,,
Session ID:,39018,,,,
Session 1st Title:,"NH3-211205141_4_22_2022, 7_27_14 AM --- 4_29_2022, 9_12_14 AM",,,,
Session Start:,"4/22/2022, 6:27:14 AM",,,,
Session End:,"4/29/2022, 8:12:14 AM",,,,
,,,,,
Time Stamp,Battery (Volts),Temperature (°F),Humidity (%),NH3 (PPM),ISO time
"4/24/2022, 9:51:14 PM",3.659,76.8,66.5,9,2022-04-25T02:51:14.000Z
"4/24/2022, 9:54:14 PM",3.659,76.6,66.6,9,2022-04-25T02:54:14.000Z
"4/24/2022, 9:57:14 PM",3.659,76.6,66.7,8,2022-04-25T02:57:14.000Z
"4/24/2022, 10:00:14 PM",3.659,76.5,66.7,8,2022-04-25T03:00:14.000Z
"4/24/2022, 10:03:14 PM",3.659,76.5,66.8,8,2022-04-25T03:03:14.000Z
"4/24/2022, 10:06:14 PM",3.659,76.5,66.9,8,2022-04-25T03:06:14.000Z
"4/24/2022, 10:09:14 PM",3.659,76.3,66.9,8,2022-04-25T03:09:14.000Z
"4/24/2022, 10:12:14 PM",3.659,76.3,67,8,2022-04-25T03:12:14.000Z
"4/24/2022, 10:15:14 PM",3.659,76.3,67.1,7,2022-04-25T03:15:14.000Z
"4/24/2022, 10:18:14 PM",3.659,76.1,67.1,7,2022-04-25T03:18:14.000Z
"4/24/2022, 10:21:14 PM",3.659,76.1,67.1,7,2022-04-25T03:21:14.000Z
"4/24/2022, 10:24:14 PM",3.659,76.1,67.2,8,2022-04-25T03:24:14.000Z
"4/24/2022, 10:27:14 PM",3.659,75.9,67.3,8,2022-04-25T03:27:14.000Z
"4/24/2022, 10:30:14 PM",3.659,75.9,67.3,8,2022-04-25T03:30:14.000Z
"4/24/2022, 10:33:14 PM",3.659,75.7,67.4,8,2022-04-25T03:33:14.000Z
"4/24/2022, 10:36:14 PM",3.659,75.7,67.4,8,2022-04-25T03:36:14.000Z
"4/24/2022, 10:39:14 PM",3.659,75.7,67.5,8,2022-04-25T03:39:14.000Z
"4/24/2022, 10:42:14 PM",3.659,75.6,67.5,7,2022-04-25T03:42:14.000Z
"4/24/2022, 10:45:14 PM",3.659,75.6,67.5,8,2022-04-25T03:45:14.000Z
"4/24/2022, 10:48:14 PM",3.659,75.4,67.6,7,2022-04-25T03:48:14.000Z
"4/24/2022, 10:51:14 PM",3.659,75.4,67.6,8,2022-04-25T03:51:14.000Z
"4/24/2022, 10:54:14 PM",3.659,75.2,67.7,7,2022-04-25T03:54:14.000Z
"4/24/2022, 10:57:14 PM",3.659,75.2,67.7,7,2022-04-25T03:57:14.000Z
"4/24/2022, 11:00:14 PM",3.659,75.2,67.8,7,2022-04-25T04:00:14.000Z
"4/24/2022, 11:03:14 PM",3.659,75,67.9,7,2022-04-25T04:03:14.000Z
"4/24/2022, 11:06:14 PM",3.659,75,67.9,7,2022-04-25T04:06:14.000Z
"4/24/2022, 11:09:14 PM",3.659,75,68,7,2022-04-25T04:09:14.000Z
"4/24/2022, 11:12:14 PM",3.659,74.8,68,7,2022-04-25T04:12:14.000Z
"4/24/2022, 11:15:14 PM",3.659,74.8,68.1,7,2022-04-25T04:15:14.000Z
"4/24/2022, 11:18:14 PM",3.659,74.8,68.1,7,2022-04-25T04:18:14.000Z
"4/24/2022, 11:21:14 PM",3.659,74.7,68.1,6,2022-04-25T04:21:14.000Z
"4/24/2022, 11:24:14 PM",3.659,74.7,68.2,6,2022-04-25T04:24:14.000Z
"4/24/2022, 11:27:14 PM",3.659,74.7,68.2,6,2022-04-25T04:27:14.000Z
"4/24/2022, 11:30:14 PM",3.659,74.5,68.2,6,2022-04-25T04:30:14.000Z
"4/24/2022, 11:33:14 PM",3.66,74.5,68.3,6,2022-04-25T04:33:14.000Z
"4/24/2022, 11:36:14 PM",3.659,74.5,68.3,6,2022-04-25T04:36:14.000Z
"4/24/2022, 11:39:14 PM",3.659,74.3,68.4,6,2022-04-25T04:39:14.000Z
"4/24/2022, 11:42:14 PM",3.659,74.3,68.5,6,2022-04-25T04:42:14.000Z
"4/24/2022, 11:45:14 PM",3.659,74.3,68.5,5,2022-04-25T04:45:14.000Z
"4/24/2022, 11:48:14 PM",3.659,74.3,68.5,5,2022-04-25T04:48:14.000Z
"4/24/2022, 11:51:14 PM",3.659,74.1,68.6,6,2022-04-25T04:51:14.000Z
"4/24/2022, 11:54:14 PM",3.659,74.1,68.6,5,2022-04-25T04:54:14.000Z
"4/24/2022, 11:57:14 PM",3.658,74.1,68.6,5,2022-04-25T04:57:14.000Z
"4/25/2022, 12:00:14 AM",3.659,74.1,68.7,6,2022-04-25T05:00:14.000Z
"4/25/2022, 12:03:14 AM",3.659,74.1,68.7,5,2022-04-25T05:03:14.000Z
"4/25/2022, 12:06:14 AM",3.659,73.9,68.8,5,2022-04-25T05:06:14.000Z
"4/25/2022, 12:09:14 AM",3.659,73.9,68.8,5,2022-04-25T05:09:14.000Z
"4/25/2022, 12:12:14 AM",3.659,73.9,68.8,5,2022-04-25T05:12:14.000Z
"4/25/2022, 12:15:14 AM",3.659,73.9,68.9,5,2022-04-25T05:15:14.000Z
"4/25/2022, 12:18:14 AM",3.659,73.9,68.9,5,2022-04-25T05:18:14.000Z
"4/25/2022, 12:21:14 AM",3.659,73.8,69,5,2022-04-25T05:21:14.000Z
"4/25/2022, 12:24:14 AM",3.659,73.8,69,5,2022-04-25T05:24:14.000Z
"4/25/2022, 12:27:14 AM",3.659,73.6,69,5,2022-04-25T05:27:14.000Z
"4/25/2022, 12:30:14 AM",3.659,73.6,69,5,2022-04-25T05:30:14.000Z
"4/25/2022, 12:33:14 AM",3.659,73.6,69.1,5,2022-04-25T05:33:14.000Z
"4/25/2022, 12:36:14 AM",3.659,73.4,69.1,5,2022-04-25T05:36:14.000Z
"4/25/2022, 12:39:14 AM",3.659,73.4,69.2,5,2022-04-25T05:39:14.000Z
"4/25/2022, 12:42:14 AM",3.658,73.4,69.2,5,2022-04-25T05:42:14.000Z
"4/25/2022, 12:45:14 AM",3.659,73.4,69.2,5,2022-04-25T05:45:14.000Z
"4/25/2022, 12:48:14 AM",3.659,73.2,69.2,4,2022-04-25T05:48:14.000Z
"4/25/2022, 12:51:14 AM",3.659,73.2,69.3,5,2022-04-25T05:51:14.000Z
"4/25/2022, 12:54:14 AM",3.659,73.2,69.3,5,2022-04-25T05:54:14.000Z
"4/25/2022, 12:57:14 AM",3.659,73.2,69.4,4,2022-04-25T05:57:14.000Z
"4/25/2022, 1:00:14 AM",3.659,73,69.4,4,2022-04-25T06:00:14.000Z
"4/25/2022, 1:03:14 AM",3.659,73,69.4,5,2022-04-25T06:03:14.000Z
"4/25/2022, 1:06:14 AM",3.659,73,69.4,4,2022-04-25T06:06:14.000Z
"4/25/2022, 1:09:14 AM",3.659,73,69.4,4,2022-04-25T06:09:14.000Z
"4/25/2022, 1:12:14 AM",3.659,73,69.5,4,2022-04-25T06:12:14.000Z
"4/25/2022, 1:15:14 AM",3.659,72.9,69.5,4,2022-04-25T06:15:14.000Z
"4/25/2022, 1:18:14 AM",3.658,72.9,69.6,4,2022-04-25T06:18:14.000Z
"4/25/2022, 1:21:14 AM",3.659,72.9,69.6,4,2022-04-25T06:21:14.000Z
"4/25/2022, 1:24:14 AM",3.659,72.9,69.7,4,2022-04-25T06:24:14.000Z
"4/25/2022, 1:27:14 AM",3.659,72.9,69.7,4,2022-04-25T06:27:14.000Z
"4/25/2022, 1:30:14 AM",3.659,72.9,69.8,4,2022-04-25T06:30:14.000Z
"4/25/2022, 1:33:14 AM",3.659,72.9,69.9,4,2022-04-25T06:33:14.000Z
"4/25/2022, 1:36:14 AM",3.658,72.9,69.9,4,2022-04-25T06:36:14.000Z
"4/25/2022, 1:39:14 AM",3.659,72.9,70,4,2022-04-25T06:39:14.000Z
"4/25/2022, 1:42:14 AM",3.658,72.9,70.1,5,2022-04-25T06:42:14.000Z
"4/25/2022, 1:45:14 AM",3.659,73,70.2,5,2022-04-25T06:45:14.000Z
"4/25/2022, 1:48:14 AM",3.659,73,70.2,5,2022-04-25T06:48:14.000Z
"4/25/2022, 1:51:14 AM",3.659,73,70.3,5,2022-04-25T06:51:14.000Z
"4/25/2022, 1:54:14 AM",3.659,73.2,70.4,5,2022-04-25T06:54:14.000Z
"4/25/2022, 1:57:14 AM",3.658,73.2,70.5,5,2022-04-25T06:57:14.000Z
"4/25/2022, 2:00:14 AM",3.658,73.2,70.5,5,2022-04-25T07:00:14.000Z
"4/25/2022, 2:03:14 AM",3.659,73.4,70.6,6,2022-04-25T07:03:14.000Z
"4/25/2022, 2:06:14 AM",3.659,73.4,70.7,6,2022-04-25T07:06:14.000Z
"4/25/2022, 2:09:14 AM",3.658,73.4,70.8,6,2022-04-25T07:09:14.000Z
"4/25/2022, 2:12:14 AM",3.659,73.6,70.8,6,2022-04-25T07:12:14.000Z
"4/25/2022, 2:15:14 AM",3.659,73.6,70.9,6,2022-04-25T07:15:14.000Z
"4/25/2022, 2:18:14 AM",3.658,73.8,70.9,6,2022-04-25T07:18:14.000Z
"4/25/2022, 2:21:14 AM",3.658,73.8,71,6,2022-04-25T07:21:14.000Z
"4/25/2022, 2:24:14 AM",3.658,73.8,71.1,6,2022-04-25T07:24:14.000Z
"4/25/2022, 2:27:14 AM",3.658,73.9,71.1,6,2022-04-25T07:27:14.000Z
"4/25/2022, 2:30:14 AM",3.658,73.9,71.2,6,2022-04-25T07:30:14.000Z
"4/25/2022, 2:33:14 AM",3.658,73.9,71.3,6,2022-04-25T07:33:14.000Z
"4/25/2022, 2:36:14 AM",3.659,74.1,71.4,6,2022-04-25T07:36:14.000Z
"4/25/2022, 2:39:14 AM",3.658,74.1,71.4,6,2022-04-25T07:39:14.000Z
"4/25/2022, 2:42:14 AM",3.658,74.1,71.5,6,2022-04-25T07:42:14.000Z
"4/25/2022, 2:45:14 AM",3.658,74.1,71.5,6,2022-04-25T07:45:14.000Z
"4/25/2022, 2:48:14 AM",3.659,74.3,71.6,6,2022-04-25T07:48:14.000Z
"4/25/2022, 2:51:14 AM",3.658,74.3,71.6,6,2022-04-25T07:51:14.000Z
"4/25/2022, 2:54:14 AM",3.658,74.3,71.6,6,2022-04-25T07:54:14.000Z
"4/25/2022, 2:57:14 AM",3.658,74.3,71.6,5,2022-04-25T07:57:14.000Z
"4/25/2022, 3:00:14 AM",3.658,74.1,71.7,5,2022-04-25T08:00:14.000Z
"4/25/2022, 3:03:14 AM",3.658,74.1,71.7,5,2022-04-25T08:03:14.000Z
"4/25/2022, 3:06:14 AM",3.658,74.1,71.7,6,2022-04-25T08:06:14.000Z
"4/25/2022, 3:09:14 AM",3.658,74.1,71.7,5,2022-04-25T08:09:14.000Z
"4/25/2022, 3:12:14 AM",3.658,74.1,71.7,5,2022-04-25T08:12:14.000Z
"4/25/2022, 3:15:14 AM",3.658,74.1,71.8,5,2022-04-25T08:15:14.000Z
"4/25/2022, 3:18:14 AM",3.658,74.1,71.8,5,2022-04-25T08:18:14.000Z
"4/25/2022, 3:21:14 AM",3.658,74.1,71.8,5,2022-04-25T08:21:14.000Z
"4/25/2022, 3:24:14 AM",3.658,73.9,71.8,5,2022-04-25T08:24:14.000Z
"4/25/2022, 3:27:14 AM",3.658,73.9,71.8,5,2022-04-25T08:27:14.000Z
"4/25/2022, 3:30:14 AM",3.658,73.9,71.7,5,2022-04-25T08:30:14.000Z
"4/25/2022, 3:33:14 AM",3.659,73.9,71.7,5,2022-04-25T08:33:14.000Z
"4/25/2022, 3:36:14 AM",3.658,73.8,71.8,5,2022-04-25T08:36:14.000Z
"4/25/2022, 3:39:14 AM",3.658,73.8,71.8,5,2022-04-25T08:39:14.000Z
"4/25/2022, 3:42:14 AM",3.658,73.8,71.8,5,2022-04-25T08:42:14.000Z
"4/25/2022, 3:45:14 AM",3.658,73.6,71.8,5,2022-04-25T08:45:14.000Z
"4/25/2022, 3:48:14 AM",3.658,73.6,71.8,5,2022-04-25T08:48:14.000Z
"4/25/2022, 3:51:14 AM",3.658,73.6,71.8,5,2022-04-25T08:51:14.000Z
"4/25/2022, 3:54:14 AM",3.658,73.4,71.8,5,2022-04-25T08:54:14.000Z
"4/25/2022, 3:57:14 AM",3.658,73.4,71.8,5,2022-04-25T08:57:14.000Z
"4/25/2022, 4:00:14 AM",3.658,73.4,71.8,5,2022-04-25T09:00:14.000Z
"4/25/2022, 4:03:14 AM",3.658,73.4,71.8,5,2022-04-25T09:03:14.000Z
"4/25/2022, 4:06:14 AM",3.658,73.2,71.8,5,2022-04-25T09:06:14.000Z
"4/25/2022, 4:09:14 AM",3.658,73.2,71.8,5,2022-04-25T09:09:14.000Z
"4/25/2022, 4:12:14 AM",3.658,73,71.8,5,2022-04-25T09:12:14.000Z
"4/25/2022, 4:15:14 AM",3.658,73,71.8,4,2022-04-25T09:15:14.000Z
"4/25/2022, 4:18:14 AM",3.658,72.9,71.9,5,2022-04-25T09:18:14.000Z
"4/25/2022, 4:21:14 AM",3.658,72.9,71.9,5,2022-04-25T09:21:14.000Z
"4/25/2022, 4:24:14 AM",3.658,72.9,71.9,5,2022-04-25T09:24:14.000Z
"4/25/2022, 4:27:14 AM",3.658,72.7,71.8,4,2022-04-25T09:27:14.000Z
"4/25/2022, 4:30:14 AM",3.659,72.7,71.9,4,2022-04-25T09:30:14.000Z
"4/25/2022, 4:33:14 AM",3.658,72.7,71.9,4,2022-04-25T09:33:14.000Z
"4/25/2022, 4:36:14 AM",3.659,72.5,71.9,4,2022-04-25T09:36:14.000Z
"4/25/2022, 4:39:14 AM",3.659,72.5,71.9,4,2022-04-25T09:39:14.000Z
"4/25/2022, 4:42:14 AM",3.658,72.3,71.9,4,2022-04-25T09:42:14.000Z
"4/25/2022, 4:45:14 AM",3.659,72.3,71.9,4,2022-04-25T09:45:14.000Z
"4/25/2022, 4:48:14 AM",3.658,72.3,71.9,4,2022-04-25T09:48:14.000Z
"4/25/2022, 4:51:14 AM",3.659,72.1,71.9,4,2022-04-25T09:51:14.000Z
"4/25/2022, 4:54:14 AM",3.658,72.1,71.9,4,2022-04-25T09:54:14.000Z
"4/25/2022, 4:57:14 AM",3.658,72.1,71.9,4,2022-04-25T09:57:14.000Z
"4/25/2022, 5:00:14 AM",3.658,72,72,4,2022-04-25T10:00:14.000Z
"4/25/2022, 5:03:14 AM",3.658,72,72,4,2022-04-25T10:03:14.000Z
"4/25/2022, 5:06:14 AM",3.658,72,72,4,2022-04-25T10:06:14.000Z
"4/25/2022, 5:09:14 AM",3.658,71.8,72,4,2022-04-25T10:09:14.000Z
"4/25/2022, 5:12:14 AM",3.658,71.8,72,4,2022-04-25T10:12:14.000Z
"4/25/2022, 5:15:14 AM",3.658,71.8,72,4,2022-04-25T10:15:14.000Z
"4/25/2022, 5:18:14 AM",3.659,71.6,72.1,4,2022-04-25T10:18:14.000Z
"4/25/2022, 5:21:14 AM",3.658,71.6,72.1,4,2022-04-25T10:21:14.000Z
"4/25/2022, 5:24:14 AM",3.659,71.6,72.1,4,2022-04-25T10:24:14.000Z
"4/25/2022, 5:27:14 AM",3.658,71.6,72.2,4,2022-04-25T10:27:14.000Z
"4/25/2022, 5:30:14 AM",3.658,71.6,72.2,4,2022-04-25T10:30:14.000Z
"4/25/2022, 5:33:14 AM",3.659,71.6,72.3,4,2022-04-25T10:33:14.000Z
"4/25/2022, 5:36:14 AM",3.659,71.6,72.4,5,2022-04-25T10:36:14.000Z
"4/25/2022, 5:39:14 AM",3.658,71.6,72.4,5,2022-04-25T10:39:14.000Z
"4/25/2022, 5:42:14 AM",3.658,71.6,72.5,5,2022-04-25T10:42:14.000Z
"4/25/2022, 5:45:14 AM",3.658,71.8,72.5,5,2022-04-25T10:45:14.000Z
"4/25/2022, 5:48:14 AM",3.658,71.8,72.5,5,2022-04-25T10:48:14.000Z
"4/25/2022, 5:51:14 AM",3.658,71.8,72.6,5,2022-04-25T10:51:14.000Z
"4/25/2022, 5:54:14 AM",3.658,71.8,72.7,5,2022-04-25T10:54:14.000Z
"4/25/2022, 5:57:14 AM",3.658,71.8,72.7,5,2022-04-25T10:57:14.000Z
"4/25/2022, 6:00:14 AM",3.658,71.8,72.8,5,2022-04-25T11:00:14.000Z
"4/25/2022, 6:03:14 AM",3.659,71.8,72.8,5,2022-04-25T11:03:14.000Z
"4/25/2022, 6:06:14 AM",3.658,71.8,72.9,4,2022-04-25T11:06:14.000Z
"4/25/2022, 6:09:14 AM",3.658,71.8,72.9,4,2022-04-25T11:09:14.000Z
"4/25/2022, 6:12:14 AM",3.659,72,72.9,4,2022-04-25T11:12:14.000Z
"4/25/2022, 6:15:14 AM",3.658,72,73,4,2022-04-25T11:15:14.000Z
"4/25/2022, 6:18:14 AM",3.658,72,73,4,2022-04-25T11:18:14.000Z
"4/25/2022, 6:21:14 AM",3.658,72,73,4,2022-04-25T11:21:14.000Z
"4/25/2022, 6:24:14 AM",3.658,72,73.1,4,2022-04-25T11:24:14.000Z
"4/25/2022, 6:27:14 AM",3.658,72,73.1,4,2022-04-25T11:27:14.000Z
"4/25/2022, 6:30:14 AM",3.658,72.1,73.2,4,2022-04-25T11:30:14.000Z
"4/25/2022, 6:33:14 AM",3.658,72.1,73.2,4,2022-04-25T11:33:14.000Z
"4/25/2022, 6:36:14 AM",3.658,72.1,73.3,4,2022-04-25T11:36:14.000Z
"4/25/2022, 6:39:14 AM",3.658,72.1,73.3,4,2022-04-25T11:39:14.000Z
"4/25/2022, 6:42:14 AM",3.658,72.3,73.4,4,2022-04-25T11:42:14.000Z
"4/25/2022, 6:45:14 AM",3.658,72.3,73.4,5,2022-04-25T11:45:14.000Z
"4/25/2022, 6:48:14 AM",3.658,72.3,73.5,4,2022-04-25T11:48:14.000Z
"4/25/2022, 6:51:14 AM",3.658,72.5,73.5,5,2022-04-25T11:51:14.000Z
"4/25/2022, 6:54:14 AM",3.658,72.7,73.6,5,2022-04-25T11:54:14.000Z
"4/25/2022, 6:57:14 AM",3.658,72.7,73.7,5,2022-04-25T11:57:14.000Z
"4/25/2022, 7:00:14 AM",3.658,72.9,73.8,6,2022-04-25T12:00:14.000Z
"4/25/2022, 7:03:14 AM",3.658,73,73.8,5,2022-04-25T12:03:14.000Z
"4/25/2022, 7:06:14 AM",3.658,73.2,73.9,5,2022-04-25T12:06:14.000Z
"4/25/2022, 7:09:14 AM",3.658,73.2,73.9,5,2022-04-25T12:09:14.000Z
"4/25/2022, 7:12:14 AM",3.658,73.4,74,6,2022-04-25T12:12:14.000Z
"4/25/2022, 7:15:14 AM",3.657,73.6,74.1,5,2022-04-25T12:15:14.000Z
"4/25/2022, 7:18:14 AM",3.658,73.8,74.2,5,2022-04-25T12:18:14.000Z
"4/25/2022, 7:21:14 AM",3.658,73.8,74.2,6,2022-04-25T12:21:14.000Z
"4/25/2022, 7:24:14 AM",3.658,73.9,74.3,6,2022-04-25T12:24:14.000Z
"4/25/2022, 7:27:14 AM",3.658,74.1,74.4,6,2022-04-25T12:27:14.000Z
"4/25/2022, 7:30:14 AM",3.657,74.1,74.4,6,2022-04-25T12:30:14.000Z
"4/25/2022, 7:33:14 AM",3.658,74.3,74.5,6,2022-04-25T12:33:14.000Z
"4/25/2022, 7:36:14 AM",3.658,74.5,74.6,6,2022-04-25T12:36:14.000Z
"4/25/2022, 7:39:14 AM",3.657,74.5,74.6,6,2022-04-25T12:39:14.000Z
"4/25/2022, 7:42:14 AM",3.657,74.7,74.7,6,2022-04-25T12:42:14.000Z
"4/25/2022, 7:45:14 AM",3.658,74.8,74.8,6,2022-04-25T12:45:14.000Z
"4/25/2022, 7:48:14 AM",3.657,74.8,74.8,6,2022-04-25T12:48:14.000Z
"4/25/2022, 7:51:14 AM",3.657,75,74.9,6,2022-04-25T12:51:14.000Z
"4/25/2022, 7:54:14 AM",3.658,75,74.9,6,2022-04-25T12:54:14.000Z
"4/25/2022, 7:57:14 AM",3.657,75.2,74.9,6,2022-04-25T12:57:14.000Z
"4/25/2022, 8:00:14 AM",3.657,75.2,74.9,6,2022-04-25T13:00:14.000Z
"4/25/2022, 8:03:14 AM",3.657,75.4,74.9,6,2022-04-25T13:03:14.000Z
"4/25/2022, 8:06:14 AM",3.657,75.4,74.9,6,2022-04-25T13:06:14.000Z
"4/25/2022, 8:09:14 AM",3.657,75.6,74.9,5,2022-04-25T13:09:14.000Z
"4/25/2022, 8:12:14 AM",3.657,75.6,75,5,2022-04-25T13:12:14.000Z
"4/25/2022, 8:15:14 AM",3.657,75.7,75,6,2022-04-25T13:15:14.000Z
"4/25/2022, 8:18:14 AM",3.658,75.7,75.1,6,2022-04-25T13:18:14.000Z
"4/25/2022, 8:21:14 AM",3.657,75.9,75.1,6,2022-04-25T13:21:14.000Z
"4/25/2022, 8:24:14 AM",3.658,75.9,75.2,6,2022-04-25T13:24:14.000Z
"4/25/2022, 8:27:14 AM",3.657,76.1,75.2,6,2022-04-25T13:27:14.000Z
"4/25/2022, 8:30:14 AM",3.657,76.1,75.2,6,2022-04-25T13:30:14.000Z
"4/25/2022, 8:33:14 AM",3.657,76.3,75.3,6,2022-04-25T13:33:14.000Z
"4/25/2022, 8:36:14 AM",3.657,76.3,75.3,6,2022-04-25T13:36:14.000Z
"4/25/2022, 8:39:14 AM",3.657,76.5,75.3,6,2022-04-25T13:39:14.000Z
"4/25/2022, 8:42:14 AM",3.657,76.6,75.4,5,2022-04-25T13:42:14.000Z
"4/25/2022, 8:45:14 AM",3.657,76.8,75.4,5,2022-04-25T13:45:14.000Z
"4/25/2022, 8:48:14 AM",3.657,76.8,75.4,5,2022-04-25T13:48:14.000Z
"4/25/2022, 8:51:14 AM",3.657,77,75.3,5,2022-04-25T13:51:14.000Z
"4/25/2022, 8:54:14 AM",3.657,77.2,75.3,5,2022-04-25T13:54:14.000Z
"4/25/2022, 8:57:14 AM",3.657,77.4,75.3,5,2022-04-25T13:57:14.000Z
"4/25/2022, 9:00:14 AM",3.657,77.4,75.3,5,2022-04-25T14:00:14.000Z
"4/25/2022, 9:03:14 AM",3.657,77.5,75.2,5,2022-04-25T14:03:14.000Z
"4/25/2022, 9:06:14 AM",3.657,77.7,75.2,5,2022-04-25T14:06:14.000Z
"4/25/2022, 9:09:14 AM",3.657,77.7,75.3,5,2022-04-25T14:09:14.000Z
"4/25/2022, 9:12:14 AM",3.657,77.9,75.3,5,2022-04-25T14:12:14.000Z
"4/25/2022, 9:15:14 AM",3.657,78.1,75.3,5,2022-04-25T14:15:14.000Z
"4/25/2022, 9:18:14 AM",3.657,78.1,75.3,5,2022-04-25T14:18:14.000Z
"4/25/2022, 9:21:14 AM",3.656,78.3,75.3,5,2022-04-25T14:21:14.000Z
"4/25/2022, 9:24:14 AM",3.657,78.4,75.3,5,2022-04-25T14:24:14.000Z
"4/25/2022, 9:27:14 AM",3.657,78.6,75.2,5,2022-04-25T14:27:14.000Z
"4/25/2022, 9:30:14 AM",3.656,78.8,75.3,5,2022-04-25T14:30:14.000Z
"4/25/2022, 9:33:14 AM",3.657,79,75.2,5,2022-04-25T14:33:14.000Z
"4/25/2022, 9:36:14 AM",3.657,79.2,75.2,5,2022-04-25T14:36:14.000Z
"4/25/2022, 9:39:14 AM",3.656,79.5,75.1,5,2022-04-25T14:39:14.000Z
"4/25/2022, 9:42:14 AM",3.657,79.7,75.1,5,2022-04-25T14:42:14.000Z
"4/25/2022, 9:45:14 AM",3.656,79.9,75,6,2022-04-25T14:45:14.000Z
"4/25/2022, 9:48:14 AM",3.657,80.1,74.9,5,2022-04-25T14:48:14.000Z
"4/25/2022, 9:51:14 AM",3.656,80.2,74.9,6,2022-04-25T14:51:14.000Z
"4/25/2022, 9:54:14 AM",3.656,80.2,74.8,4,2022-04-25T14:54:14.000Z
"4/25/2022, 9:57:14 AM",3.656,80.4,74.7,5,2022-04-25T14:57:14.000Z
"4/25/2022, 10:00:14 AM",3.656,80.4,74.7,4,2022-04-25T15:00:14.000Z
"4/25/2022, 10:03:14 AM",3.656,80.6,74.6,4,2022-04-25T15:03:14.000Z
"4/25/2022, 10:06:14 AM",3.656,80.6,74.5,4,2022-04-25T15:06:14.000Z
"4/25/2022, 10:09:14 AM",3.657,80.6,74.4,4,2022-04-25T15:09:14.000Z
"4/25/2022, 10:12:14 AM",3.657,80.6,74.3,4,2022-04-25T15:12:14.000Z
"4/25/2022, 10:15:14 AM",3.657,80.6,74.2,3,2022-04-25T15:15:14.000Z
"4/25/2022, 10:18:14 AM",3.656,80.6,74.2,4,2022-04-25T15:18:14.000Z
"4/25/2022, 10:21:14 AM",3.656,80.6,74.1,3,2022-04-25T15:21:14.000Z
"4/25/2022, 10:24:14 AM",3.657,80.6,74,3,2022-04-25T15:24:14.000Z
"4/25/2022, 10:27:14 AM",3.657,80.6,74,3,2022-04-25T15:27:14.000Z
"4/25/2022, 10:30:14 AM",3.656,80.6,73.9,3,2022-04-25T15:30:14.000Z
"4/25/2022, 10:33:14 AM",3.657,80.4,73.8,3,2022-04-25T15:33:14.000Z
"4/25/2022, 10:36:14 AM",3.657,80.4,73.7,3,2022-04-25T15:36:14.000Z
"4/25/2022, 10:39:14 AM",3.657,80.2,73.6,3,2022-04-25T15:39:14.000Z
